recency,history_segment,history,mens,womens,zip_code,newbie,channel,segment,visit,conversion,spend,treatment,uplift_score
3,1) $0 - $100,32.45,1,0,Urban,0,Web,No E-Mail,1,0,0.0,0,0.02
1,3) $200 - $350,257.06,0,1,Rural,0,Web,Mens E-Mail,0,0,0.0,1,0.02
4,2) $100 - $200,155.55,1,0,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.02
10,1) $0 - $100,84.91,0,1,Rural,0,Web,Mens E-Mail,0,0,0.0,1,0.02
11,1) $0 - $100,38.08,0,1,Surburban,0,Phone,Mens E-Mail,0,0,0.0,1,0.02
10,3) $200 - $350,252.57,1,0,Urban,0,Phone,Mens E-Mail,0,0,0.0,1,0.02
5,2) $100 - $200,191.37,1,0,Surburban,0,Phone,Mens E-Mail,0,0,0.0,1,0.02
2,3) $200 - $350,206.93,0,1,Surburban,0,Web,No E-Mail,1,0,0.0,0,0.02
1,2) $100 - $200,198.42,1,0,Urban,0,Web,No E-Mail,0,0,0.0,0,0.02
2,3) $200 - $350,234.06,1,0,Urban,0,Multichannel,Mens E-Mail,1,0,0.0,1,0.02
2,4) $350 - $500,389.72,0,1,Surburban,0,Phone,Mens E-Mail,0,0,0.0,1,0.02
11,4) $350 - $500,406.69,1,0,Surburban,0,Phone,No E-Mail,0,0,0.0,0,0.02
6,4) $350 - $500,398.03,1,1,Surburban,0,Phone,No E-Mail,0,0,0.0,0,0.02
1,1) $0 - $100,68.5,0,1,Urban,0,Phone,No E-Mail,0,0,0.0,0,0.02
2,3) $200 - $350,316.54,1,0,Surburban,0,Phone,No E-Mail,0,0,0.0,0,0.02
7,4) $350 - $500,449.3,1,1,Surburban,0,Multichannel,Mens E-Mail,0,0,0.0,1,0.02
8,3) $200 - $350,315.74,1,0,Urban,0,Phone,No E-Mail,0,0,0.0,0,0.02
8,3) $200 - $350,336.76,0,1,Surburban,0,Phone,Mens E-Mail,0,0,0.0,1,0.02
4,1) $0 - $100,52.12,1,0,Urban,0,Phone,Mens E-Mail,0,0,0.0,1,0.02
6,1) $0 - $100,45.14,1,0,Rural,0,Phone,Mens E-Mail,0,0,0.0,1,0.02
4,4) $350 - $500,375.67,1,0,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.02
3,2) $100 - $200,172.87,0,1,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.02
9,4) $350 - $500,380.72,0,1,Surburban,0,Multichannel,No E-Mail,0,0,0.0,0,0.02
4,2) $100 - $200,144.34,1,0,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.02
6,3) $200 - $350,248.43,1,0,Urban,0,Multichannel,No E-Mail,0,0,0.0,0,0.02
9,3) $200 - $350,334.24,1,0,Urban,0,Web,Mens E-Mail,0,0,0.0,1,0.02
1,3) $200 - $350,260.17,1,0,Surburban,0,Phone,Mens E-Mail,0,0,0.0,1,0.02
8,1) $0 - $100,96.9,1,0,Urban,0,Web,Mens E-Mail,0,0,0.0,1,0.02
1,3) $200 - $350,298.56,1,0,Urban,0,Web,No E-Mail,0,0,0.0,0,0.02
3,1) $0 - $100,97.67,0,1,Rural,0,Phone,No E-Mail,0,0,0.0,0,0.02
2,4) $350 - $500,376.46,1,1,Rural,0,Multichannel,No E-Mail,1,0,0.0,0,0.02
12,3) $200 - $350,332.75,1,0,Urban,0,Web,No E-Mail,0,0,0.0,0,0.02
8,3) $200 - $350,223.89,1,0,Rural,0,Multichannel,No E-Mail,0,0,0.0,0,0.02
7,4) $350 - $500,447.32,1,0,Surburban,0,Phone,No E-Mail,0,0,0.0,0,0.02
11,2) $100 - $200,110.68,1,0,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.02
6,3) $200 - $350,334.34,0,1,Rural,0,Multichannel,Mens E-Mail,1,0,0.0,1,0.02
7,3) $200 - $350,297.6,1,0,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.02
9,1) $0 - $100,87.36,0,1,Urban,0,Web,Mens E-Mail,0,0,0.0,1,0.02
6,4) $350 - $500,407.43,1,0,Surburban,0,Multichannel,Mens E-Mail,0,0,0.0,1,0.02
2,3) $200 - $350,218.08,1,1,Rural,0,Web,No E-Mail,1,0,0.0,0,0.02
1,1) $0 - $100,74.21,1,0,Surburban,0,Phone,Mens E-Mail,1,0,0.0,1,0.02
8,1) $0 - $100,36.36,0,1,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.02
10,3) $200 - $350,317.5,1,0,Urban,0,Multichannel,Mens E-Mail,0,0,0.0,1,0.02
2,3) $200 - $350,201.7,1,1,Surburban,0,Multichannel,Mens E-Mail,1,0,0.0,1,0.02
8,2) $100 - $200,193.44,0,1,Rural,0,Web,No E-Mail,0,0,0.0,0,0.02
11,3) $200 - $350,200.88,0,1,Rural,0,Multichannel,Mens E-Mail,0,0,0.0,1,0.02
1,3) $200 - $350,318.52,0,1,Rural,0,Web,No E-Mail,0,0,0.0,0,0.02
10,4) $350 - $500,366.29,1,0,Urban,0,Phone,Mens E-Mail,0,0,0.0,1,0.02
4,2) $100 - $200,161.95,1,0,Rural,0,Web,No E-Mail,0,0,0.0,0,0.02
4,2) $100 - $200,172.62,0,1,Urban,0,Phone,No E-Mail,0,0,0.0,0,0.02
3,3) $200 - $350,326.05,1,0,Rural,0,Multichannel,No E-Mail,0,0,0.0,0,0.02
6,1) $0 - $100,94.53,0,1,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.02
2,3) $200 - $350,218.07,1,1,Rural,0,Web,Mens E-Mail,0,0,0.0,1,0.02
1,3) $200 - $350,338.73,0,1,Urban,0,Web,Mens E-Mail,0,0,0.0,1,0.02
7,4) $350 - $500,462.57,1,0,Surburban,0,Phone,No E-Mail,0,0,0.0,0,0.02
6,1) $0 - $100,95.04,1,0,Urban,0,Web,Mens E-Mail,0,0,0.0,1,0.02
2,3) $200 - $350,317.71,1,0,Surburban,0,Phone,No E-Mail,0,0,0.0,0,0.02
4,2) $100 - $200,105.41,1,0,Rural,0,Phone,Mens E-Mail,1,0,0.0,1,0.02
1,4) $350 - $500,389.36,0,1,Urban,0,Web,No E-Mail,1,0,0.0,0,0.02
10,3) $200 - $350,345.4,1,0,Rural,0,Phone,No E-Mail,1,0,0.0,0,0.02
11,4) $350 - $500,355.57,0,1,Urban,0,Web,Mens E-Mail,0,0,0.0,1,0.02
2,4) $350 - $500,394.49,0,1,Urban,0,Web,Mens E-Mail,0,0,0.0,1,0.02
2,3) $200 - $350,215.51,1,1,Surburban,0,Web,Mens E-Mail,0,0,0.0,1,0.02
10,3) $200 - $350,271.77,0,1,Urban,0,Phone,No E-Mail,0,0,0.0,0,0.02
2,4) $350 - $500,428.6,0,1,Surburban,0,Web,Mens E-Mail,0,0,0.0,1,0.02
4,3) $200 - $350,236.7,1,1,Urban,0,Web,Mens E-Mail,0,0,0.0,1,0.02
8,3) $200 - $350,285.56,0,1,Surburban,0,Web,Mens E-Mail,0,0,0.0,1,0.02
3,4) $350 - $500,356.13,1,0,Surburban,0,Web,Mens E-Mail,0,0,0.0,1,0.02
1,4) $350 - $500,408.01,0,1,Surburban,0,Phone,Mens E-Mail,0,0,0.0,1,0.02
2,4) $350 - $500,482.14,0,1,Surburban,0,Multichannel,No E-Mail,0,0,0.0,0,0.02
5,4) $350 - $500,413.44,0,1,Surburban,0,Phone,Mens E-Mail,0,0,0.0,1,0.02
5,3) $200 - $350,279.33,1,1,Surburban,0,Phone,No E-Mail,0,0,0.0,0,0.02
3,2) $100 - $200,103.08,0,1,Urban,0,Phone,No E-Mail,0,0,0.0,0,0.02
1,4) $350 - $500,372.27,0,1,Urban,0,Web,No E-Mail,0,0,0.0,0,0.02
10,1) $0 - $100,80.4,0,1,Surburban,0,Phone,Mens E-Mail,0,0,0.0,1,0.02
1,3) $200 - $350,243.53,0,1,Surburban,0,Phone,No E-Mail,0,0,0.0,0,0.02
11,3) $200 - $350,328.47,1,0,Rural,0,Multichannel,No E-Mail,0,0,0.0,0,0.02
4,2) $100 - $200,115.36,1,0,Urban,0,Web,No E-Mail,0,0,0.0,0,0.02
1,3) $200 - $350,299.13,1,1,Surburban,0,Web,Mens E-Mail,0,0,0.0,1,0.02
10,3) $200 - $350,333.26,1,1,Urban,0,Multichannel,No E-Mail,0,0,0.0,0,0.02
7,2) $100 - $200,157.83,1,0,Rural,0,Phone,No E-Mail,0,0,0.0,0,0.02
5,1) $0 - $100,82.48,1,0,Rural,0,Phone,No E-Mail,0,0,0.0,0,0.02
6,4) $350 - $500,431.61,1,1,Surburban,0,Phone,No E-Mail,0,0,0.0,0,0.02
6,4) $350 - $500,431.96,1,1,Surburban,0,Phone,Mens E-Mail,0,0,0.0,1,0.02
3,2) $100 - $200,167.04,1,0,Surburban,0,Phone,Mens E-Mail,0,0,0.0,1,0.02
10,2) $100 - $200,195.26,1,0,Urban,0,Web,No E-Mail,1,0,0.0,0,0.02
11,3) $200 - $350,202.75,1,0,Rural,0,Web,No E-Mail,0,0,0.0,0,0.02
2,4) $350 - $500,437.16,0,1,Rural,0,Web,Mens E-Mail,1,0,0.0,1,0.02
3,1) $0 - $100,94.43,0,1,Urban,0,Phone,Mens E-Mail,0,0,0.0,1,0.02
3,4) $350 - $500,466.6,1,0,Surburban,0,Web,Mens E-Mail,1,0,0.0,1,0.02
9,2) $100 - $200,105.41,0,1,Rural,0,Phone,No E-Mail,0,0,0.0,0,0.02
1,2) $100 - $200,196.48,1,0,Urban,0,Web,No E-Mail,1,0,0.0,0,0.02
1,3) $200 - $350,249.71,0,1,Urban,0,Web,No E-Mail,1,0,0.0,0,0.02
9,3) $200 - $350,285.36,1,0,Surburban,0,Phone,No E-Mail,0,0,0.0,0,0.02
2,3) $200 - $350,204.55,1,1,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.02
8,4) $350 - $500,359.4,1,0,Rural,0,Phone,No E-Mail,0,0,0.0,0,0.02
4,2) $100 - $200,160.92,0,1,Surburban,0,Web,Mens E-Mail,0,0,0.0,1,0.02
11,1) $0 - $100,45.57,1,0,Surburban,0,Phone,Mens E-Mail,1,0,0.0,1,0.02
2,2) $100 - $200,135.57,1,0,Rural,0,Phone,No E-Mail,1,0,0.0,0,0.02
4,2) $100 - $200,113.77,1,0,Urban,0,Web,No E-Mail,0,0,0.0,0,0.02
11,1) $0 - $100,57.74,1,0,Surburban,0,Web,Mens E-Mail,0,0,0.0,1,0.02
6,4) $350 - $500,396.79,1,1,Rural,0,Multichannel,No E-Mail,0,0,0.0,0,0.02
10,2) $100 - $200,117.78,1,0,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.02
1,3) $200 - $350,319.06,0,1,Rural,0,Web,No E-Mail,0,0,0.0,0,0.02
1,4) $350 - $500,358.96,1,1,Surburban,0,Multichannel,Mens E-Mail,0,0,0.0,1,0.02
8,2) $100 - $200,195.25,0,1,Rural,0,Web,Mens E-Mail,0,0,0.0,1,0.02
5,3) $200 - $350,307.98,1,1,Surburban,0,Multichannel,No E-Mail,0,0,0.0,0,0.02
4,2) $100 - $200,166.36,1,0,Surburban,0,Phone,No E-Mail,0,0,0.0,0,0.02
2,2) $100 - $200,168.81,0,1,Surburban,0,Web,Mens E-Mail,1,0,0.0,1,0.02
1,3) $200 - $350,251.31,0,1,Urban,0,Web,No E-Mail,0,0,0.0,0,0.02
6,4) $350 - $500,486.66,1,0,Surburban,0,Multichannel,No E-Mail,0,0,0.0,0,0.02
4,3) $200 - $350,346.53,1,1,Urban,0,Web,Mens E-Mail,0,0,0.0,1,0.02
6,2) $100 - $200,172.18,0,1,Surburban,0,Phone,No E-Mail,0,0,0.0,0,0.02
1,3) $200 - $350,308.55,1,1,Urban,0,Multichannel,No E-Mail,0,0,0.0,0,0.02
1,4) $350 - $500,454.02,1,1,Surburban,0,Phone,No E-Mail,1,0,0.0,0,0.019999999999999997
10,1) $0 - $100,83.99,0,1,Urban,0,Web,Mens E-Mail,0,0,0.0,1,0.019999999999999997
1,3) $200 - $350,252.23,1,0,Urban,0,Multichannel,No E-Mail,1,0,0.0,0,0.019999999999999997
3,2) $100 - $200,196.59,0,1,Urban,0,Web,Mens E-Mail,0,0,0.0,1,0.019999999999999997
1,3) $200 - $350,289.98,1,1,Rural,0,Multichannel,No E-Mail,0,0,0.0,0,0.019999999999999997
2,3) $200 - $350,272.2,1,1,Urban,0,Multichannel,Mens E-Mail,0,0,0.0,1,0.019999999999999997
2,4) $350 - $500,496.72,1,0,Rural,0,Web,No E-Mail,0,0,0.0,0,0.019999999999999997
3,4) $350 - $500,366.41,0,1,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.019999999999999997
1,4) $350 - $500,363.37,0,1,Rural,0,Web,Mens E-Mail,0,0,0.0,1,0.019999999999999997
3,4) $350 - $500,353.25,1,1,Surburban,0,Multichannel,No E-Mail,0,0,0.0,0,0.019999999999999997
6,4) $350 - $500,465.27,1,1,Urban,0,Multichannel,No E-Mail,0,0,0.0,0,0.019999999999999997
6,4) $350 - $500,455.23,1,1,Urban,0,Multichannel,Mens E-Mail,0,0,0.0,1,0.019999999999999997
10,3) $200 - $350,217.44,1,0,Urban,0,Phone,No E-Mail,0,0,0.0,0,0.019999999999999997
4,2) $100 - $200,118.93,1,0,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.019999999999999997
6,3) $200 - $350,288.5,1,1,Urban,0,Web,No E-Mail,1,0,0.0,0,0.019999999999999997
11,4) $350 - $500,497.83,1,0,Surburban,0,Multichannel,No E-Mail,0,0,0.0,0,0.019999999999999997
2,3) $200 - $350,259.67,1,0,Rural,0,Web,No E-Mail,0,0,0.0,0,0.019999999999999997
12,3) $200 - $350,225.97,1,0,Surburban,0,Phone,Mens E-Mail,0,0,0.0,1,0.019999999999999997
1,3) $200 - $350,214.49,1,0,Rural,0,Web,Mens E-Mail,0,0,0.0,1,0.019999999999999997
3,2) $100 - $200,128.34,0,1,Urban,0,Web,No E-Mail,0,0,0.0,0,0.019999999999999997
5,4) $350 - $500,487.23,1,1,Urban,0,Phone,Mens E-Mail,0,0,0.0,1,0.019999999999999997
2,4) $350 - $500,439.5,1,1,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.019999999999999997
9,3) $200 - $350,326.82,1,0,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.019999999999999997
1,3) $200 - $350,266.81,0,1,Urban,0,Web,Mens E-Mail,0,0,0.0,1,0.019999999999999997
2,4) $350 - $500,426.77,0,1,Surburban,0,Phone,No E-Mail,1,0,0.0,0,0.019999999999999997
11,1) $0 - $100,30.7,1,0,Surburban,0,Web,Mens E-Mail,0,0,0.0,1,0.018020487682252385
9,1) $0 - $100,30.57,0,1,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.016992166967667525
10,1) $0 - $100,29.99,0,1,Surburban,0,Web,Mens E-Mail,0,0,0.0,1,0.013477376717966713
10,1) $0 - $100,29.99,0,1,Surburban,0,Web,Mens E-Mail,0,0,0.0,1,0.013477376717966713
10,1) $0 - $100,29.99,0,1,Surburban,0,Web,No E-Mail,1,0,0.0,0,0.013477376717966713
10,1) $0 - $100,29.99,0,1,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.013477376717966713
10,1) $0 - $100,29.99,0,1,Surburban,0,Web,Mens E-Mail,0,0,0.0,1,0.013477376717966713
10,1) $0 - $100,29.99,0,1,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.013477376717966713
10,1) $0 - $100,29.99,0,1,Surburban,0,Web,Mens E-Mail,1,1,87.4,1,0.013477376717966713
10,1) $0 - $100,29.99,0,1,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.013477376717966713
10,1) $0 - $100,29.99,0,1,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.013477376717966713
10,1) $0 - $100,29.99,0,1,Surburban,0,Web,Mens E-Mail,0,0,0.0,1,0.013477376717966713
10,1) $0 - $100,29.99,0,1,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.013477376717966713
10,1) $0 - $100,29.99,0,1,Surburban,0,Web,Mens E-Mail,0,0,0.0,1,0.013477376717966713
10,1) $0 - $100,29.99,0,1,Surburban,0,Web,Mens E-Mail,0,0,0.0,1,0.013477376717966713
10,1) $0 - $100,29.99,0,1,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.013477376717966713
10,1) $0 - $100,29.99,0,1,Surburban,0,Web,Mens E-Mail,0,0,0.0,1,0.013477376717966713
10,1) $0 - $100,29.99,0,1,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.013477376717966713
10,1) $0 - $100,29.99,0,1,Surburban,0,Web,Mens E-Mail,0,0,0.0,1,0.013477376717966713
10,1) $0 - $100,29.99,0,1,Surburban,0,Web,Mens E-Mail,0,0,0.0,1,0.013477376717966713
10,1) $0 - $100,29.99,0,1,Surburban,0,Web,Mens E-Mail,0,0,0.0,1,0.013477376717966713
10,1) $0 - $100,29.99,0,1,Surburban,0,Web,Mens E-Mail,0,0,0.0,1,0.013477376717966713
10,1) $0 - $100,29.99,0,1,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.013477376717966713
10,1) $0 - $100,29.99,0,1,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.013477376717966713
10,1) $0 - $100,29.99,0,1,Surburban,0,Web,Mens E-Mail,0,0,0.0,1,0.013477376717966713
10,1) $0 - $100,29.99,0,1,Surburban,0,Web,Mens E-Mail,0,0,0.0,1,0.013477376717966713
10,1) $0 - $100,29.99,0,1,Surburban,0,Web,Mens E-Mail,0,0,0.0,1,0.013477376717966713
10,1) $0 - $100,29.99,0,1,Surburban,0,Web,No E-Mail,1,1,149.28,0,0.013477376717966713
10,1) $0 - $100,29.99,0,1,Surburban,0,Web,Mens E-Mail,1,0,0.0,1,0.013477376717966713
10,1) $0 - $100,29.99,0,1,Surburban,0,Web,Mens E-Mail,0,0,0.0,1,0.013477376717966713
10,1) $0 - $100,29.99,0,1,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.013477376717966713
10,1) $0 - $100,29.99,0,1,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.013477376717966713
10,1) $0 - $100,29.99,0,1,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.013477376717966713
10,1) $0 - $100,29.99,0,1,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.013477376717966713
10,1) $0 - $100,29.99,0,1,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.013477376717966713
10,1) $0 - $100,29.99,0,1,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.013477376717966713
10,1) $0 - $100,29.99,0,1,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.013477376717966713
10,1) $0 - $100,29.99,0,1,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.013477376717966713
10,1) $0 - $100,29.99,0,1,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.013477376717966713
10,1) $0 - $100,30.68,0,1,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.01147427217194346
10,1) $0 - $100,31.36,0,1,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.01147427217194346
10,1) $0 - $100,30.58,0,1,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.011075462648133937
10,1) $0 - $100,30.4,0,1,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.011075462648133937
1,4) $350 - $500,471.09,1,0,Surburban,0,Web,Mens E-Mail,0,0,0.0,1,0.010000000000000002
2,1) $0 - $100,57.57,1,0,Urban,0,Web,No E-Mail,0,0,0.0,0,0.010000000000000002
2,4) $350 - $500,380.69,0,1,Urban,0,Multichannel,No E-Mail,1,0,0.0,0,0.010000000000000002
2,1) $0 - $100,57.54,1,0,Urban,0,Web,Mens E-Mail,0,0,0.0,1,0.010000000000000002
2,3) $200 - $350,247.16,1,0,Urban,0,Web,Mens E-Mail,0,0,0.0,1,0.010000000000000002
6,3) $200 - $350,244.93,1,1,Urban,0,Phone,Mens E-Mail,0,0,0.0,1,0.01
7,4) $350 - $500,430.83,0,1,Surburban,0,Multichannel,No E-Mail,0,0,0.0,0,0.01
9,3) $200 - $350,341.39,0,1,Rural,0,Web,Mens E-Mail,1,0,0.0,1,0.01
10,1) $0 - $100,52.39,0,1,Rural,0,Phone,No E-Mail,0,0,0.0,0,0.01
3,1) $0 - $100,81.23,0,1,Surburban,0,Phone,No E-Mail,0,0,0.0,0,0.01
8,3) $200 - $350,203.13,1,0,Surburban,0,Web,Mens E-Mail,0,0,0.0,1,0.01
4,3) $200 - $350,228.99,0,1,Surburban,0,Web,Mens E-Mail,0,0,0.0,1,0.01
1,3) $200 - $350,216.35,1,1,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.01
3,2) $100 - $200,159.89,0,1,Surburban,0,Phone,Mens E-Mail,0,0,0.0,1,0.01
1,3) $200 - $350,259.86,1,0,Surburban,0,Phone,No E-Mail,0,0,0.0,0,0.01
6,3) $200 - $350,242.45,1,0,Urban,0,Multichannel,No E-Mail,0,0,0.0,0,0.01
6,4) $350 - $500,424.59,1,0,Urban,0,Multichannel,Mens E-Mail,0,0,0.0,1,0.01
9,4) $350 - $500,355.39,1,0,Surburban,0,Web,Mens E-Mail,1,0,0.0,1,0.01
1,4) $350 - $500,357.71,1,1,Urban,0,Web,No E-Mail,0,0,0.0,0,0.01
6,2) $100 - $200,147.63,1,0,Surburban,0,Phone,No E-Mail,0,0,0.0,0,0.01
11,1) $0 - $100,61.68,1,0,Surburban,0,Phone,Mens E-Mail,0,0,0.0,1,0.01
6,4) $350 - $500,365.92,1,1,Urban,0,Web,Mens E-Mail,1,0,0.0,1,0.01
4,1) $0 - $100,98.5,0,1,Urban,0,Phone,No E-Mail,0,0,0.0,0,0.01
11,3) $200 - $350,207.3,1,0,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.01
8,1) $0 - $100,50.67,1,0,Urban,0,Phone,Mens E-Mail,0,0,0.0,1,0.01
8,4) $350 - $500,485.82,1,0,Urban,0,Web,No E-Mail,0,0,0.0,0,0.01
2,4) $350 - $500,414.87,0,1,Surburban,0,Multichannel,No E-Mail,0,0,0.0,0,0.01
4,4) $350 - $500,428.26,0,1,Urban,0,Web,No E-Mail,0,0,0.0,0,0.01
1,4) $350 - $500,492.18,0,1,Surburban,0,Phone,No E-Mail,0,0,0.0,0,0.01
2,3) $200 - $350,300.22,0,1,Urban,0,Multichannel,No E-Mail,0,0,0.0,0,0.01
4,2) $100 - $200,145.97,0,1,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.01
11,1) $0 - $100,73.22,0,1,Urban,0,Phone,Mens E-Mail,0,0,0.0,1,0.01
3,2) $100 - $200,163.68,0,1,Rural,0,Phone,Mens E-Mail,0,0,0.0,1,0.01
2,4) $350 - $500,496.92,0,1,Urban,0,Multichannel,Mens E-Mail,0,0,0.0,1,0.01
8,2) $100 - $200,199.54,1,0,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.01
6,4) $350 - $500,401.56,1,1,Surburban,0,Multichannel,No E-Mail,0,0,0.0,0,0.01
12,4) $350 - $500,372.96,0,1,Surburban,0,Phone,No E-Mail,0,0,0.0,0,0.01
6,1) $0 - $100,83.62,1,0,Urban,0,Phone,Mens E-Mail,0,0,0.0,1,0.01
1,1) $0 - $100,84.77,0,1,Urban,0,Phone,Mens E-Mail,0,0,0.0,1,0.01
5,3) $200 - $350,238.99,1,0,Surburban,0,Phone,No E-Mail,0,0,0.0,0,0.01
5,4) $350 - $500,435.0,0,1,Urban,0,Multichannel,Mens E-Mail,0,0,0.0,1,0.01
10,2) $100 - $200,100.07,1,0,Surburban,0,Phone,No E-Mail,0,0,0.0,0,0.01
2,1) $0 - $100,65.4,1,0,Urban,0,Phone,Mens E-Mail,0,0,0.0,1,0.01
12,3) $200 - $350,249.19,1,0,Surburban,0,Multichannel,No E-Mail,0,0,0.0,0,0.01
7,2) $100 - $200,129.31,1,0,Urban,0,Phone,No E-Mail,0,0,0.0,0,0.01
3,2) $100 - $200,161.52,0,1,Surburban,0,Web,Mens E-Mail,0,0,0.0,1,0.01
4,3) $200 - $350,304.79,1,0,Urban,0,Web,Mens E-Mail,0,0,0.0,1,0.01
4,4) $350 - $500,365.71,0,1,Urban,0,Web,Mens E-Mail,1,0,0.0,1,0.01
4,3) $200 - $350,291.77,1,0,Urban,0,Multichannel,No E-Mail,0,0,0.0,0,0.01
10,1) $0 - $100,47.04,0,1,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.01
3,4) $350 - $500,387.25,1,0,Rural,0,Phone,No E-Mail,0,0,0.0,0,0.01
7,2) $100 - $200,179.15,0,1,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.01
9,4) $350 - $500,430.18,0,1,Surburban,0,Web,Mens E-Mail,0,0,0.0,1,0.01
12,3) $200 - $350,251.31,1,0,Urban,0,Phone,Mens E-Mail,0,0,0.0,1,0.01
6,2) $100 - $200,159.2,0,1,Surburban,0,Web,No E-Mail,1,0,0.0,0,0.01
7,1) $0 - $100,30.76,1,0,Urban,0,Web,No E-Mail,0,0,0.0,0,0.01
3,1) $0 - $100,32.47,1,0,Urban,0,Phone,No E-Mail,0,0,0.0,0,0.01
12,4) $350 - $500,385.95,0,1,Surburban,0,Multichannel,No E-Mail,0,0,0.0,0,0.01
10,3) $200 - $350,282.68,1,0,Urban,0,Phone,No E-Mail,0,0,0.0,0,0.01
10,3) $200 - $350,268.75,0,1,Rural,0,Multichannel,Mens E-Mail,0,0,0.0,1,0.01
12,3) $200 - $350,237.82,1,1,Urban,0,Web,Mens E-Mail,1,0,0.0,1,0.01
2,4) $350 - $500,401.12,0,1,Urban,0,Web,Mens E-Mail,0,0,0.0,1,0.01
1,3) $200 - $350,254.86,1,0,Surburban,0,Web,Mens E-Mail,0,0,0.0,1,0.01
1,3) $200 - $350,228.26,0,1,Urban,0,Web,Mens E-Mail,0,0,0.0,1,0.01
11,4) $350 - $500,413.38,0,1,Surburban,0,Phone,Mens E-Mail,0,0,0.0,1,0.01
2,2) $100 - $200,170.29,1,0,Surburban,0,Phone,No E-Mail,0,0,0.0,0,0.01
6,2) $100 - $200,197.41,1,0,Urban,0,Web,Mens E-Mail,1,0,0.0,1,0.01
1,2) $100 - $200,187.79,1,0,Urban,0,Phone,Mens E-Mail,0,0,0.0,1,0.01
9,3) $200 - $350,236.51,0,1,Surburban,0,Web,No E-Mail,1,0,0.0,0,0.01
4,2) $100 - $200,104.86,1,0,Urban,0,Web,No E-Mail,1,0,0.0,0,0.01
8,1) $0 - $100,99.52,0,1,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.01
8,3) $200 - $350,342.9,1,0,Rural,0,Web,Mens E-Mail,1,0,0.0,1,0.01
2,4) $350 - $500,463.9,1,1,Urban,0,Phone,Mens E-Mail,0,0,0.0,1,0.01
9,3) $200 - $350,274.92,1,1,Surburban,0,Web,Mens E-Mail,0,0,0.0,1,0.01
10,3) $200 - $350,291.0,0,1,Urban,0,Web,No E-Mail,0,0,0.0,0,0.01
4,2) $100 - $200,117.62,0,1,Rural,0,Phone,No E-Mail,0,0,0.0,0,0.01
4,4) $350 - $500,381.69,1,0,Surburban,0,Web,Mens E-Mail,0,0,0.0,1,0.01
4,3) $200 - $350,315.69,1,0,Urban,0,Phone,No E-Mail,0,0,0.0,0,0.01
1,4) $350 - $500,486.66,1,0,Surburban,0,Phone,Mens E-Mail,0,0,0.0,1,0.01
10,1) $0 - $100,36.86,1,0,Rural,0,Web,Mens E-Mail,0,0,0.0,1,0.01
2,3) $200 - $350,265.07,1,0,Rural,0,Web,Mens E-Mail,0,0,0.0,1,0.01
1,1) $0 - $100,79.69,0,1,Urban,0,Phone,Mens E-Mail,0,0,0.0,1,0.01
2,2) $100 - $200,143.82,1,0,Surburban,0,Web,Mens E-Mail,0,0,0.0,1,0.01
