recency,history,zip_code,channel,newbie,uplift_score
2,50.87,Surburban,Web,1,0.01
5,269.75,Surburban,Phone,0,0.01
12,60.15,Rural,Web,0,0.01
9,308.02,Surburban,Web,1,0.01
3,209.18,Surburban,Phone,0,0.01
10,34.85,Rural,Web,1,0.01
6,310.73,Surburban,Multichannel,1,0.01
7,404.25,Urban,Multichannel,0,0.01
1,199.69,Surburban,Phone,1,0.01
8,57.63,Surburban,Phone,1,0.01
7,131.17,Surburban,Web,0,0.01
10,56.76,Surburban,Phone,0,0.01
2,79.89,Surburban,Web,0,0.01
5,509.58,Urban,Phone,1,0.01
9,536.59,Surburban,Phone,1,0.01
1,1810.53,Rural,Phone,1,0.01
10,224.4,Urban,Multichannel,0,0.01
1,99.34,Surburban,Web,0,0.01
4,970.98,Rural,Phone,1,0.01
10,55.18,Surburban,Phone,0,0.01
9,108.72,Surburban,Web,1,0.01
3,36.24,Surburban,Web,0,0.01
10,210.52,Surburban,Phone,0,0.01
7,40.24,Surburban,Web,0,0.01
3,353.07,Rural,Web,0,0.01
11,711.84,Surburban,Phone,1,0.01
8,54.43,Rural,Web,0,0.01
2,166.68,Urban,Web,1,0.01
4,185.31,Urban,Phone,1,0.01
2,509.27,Urban,Multichannel,1,0.01
10,214.0,Urban,Multichannel,0,0.01
10,152.93,Rural,Phone,1,0.01
2,540.97,Rural,Phone,1,0.01
9,53.76,Urban,Phone,1,0.01
4,843.4,Surburban,Multichannel,1,0.01
5,33.82,Urban,Web,0,0.01
10,108.92,Surburban,Web,1,0.01
4,78.41,Surburban,Web,0,0.01
10,256.28,Surburban,Web,1,0.01
8,93.77,Urban,Phone,1,0.01
2,810.28,Rural,Web,1,0.01
4,363.6,Urban,Multichannel,0,0.01
5,41.53,Surburban,Web,0,0.01
1,377.56,Surburban,Web,0,0.01
10,238.78,Urban,Phone,1,0.01
3,278.23,Rural,Multichannel,1,0.01
5,143.27,Urban,Web,0,0.01
1,372.27,Urban,Web,0,0.01
1,123.75,Urban,Phone,1,0.01
6,190.96,Urban,Web,0,0.01
3,266.34,Surburban,Web,1,0.01
5,532.78,Rural,Multichannel,1,0.01
2,257.84,Surburban,Phone,1,0.01
6,170.89,Rural,Web,1,0.01
12,39.83,Rural,Web,1,0.01
10,449.23,Urban,Multichannel,0,0.01
11,180.97,Surburban,Web,0,0.01
1,648.49,Urban,Web,1,0.01
2,1317.26,Urban,Phone,1,0.01
3,158.94,Urban,Phone,1,0.01
7,179.33,Urban,Web,0,0.01
3,1008.75,Urban,Phone,1,0.01
1,785.05,Urban,Multichannel,1,0.01
6,203.04,Rural,Multichannel,0,0.01
1,548.51,Surburban,Phone,1,0.01
6,643.97,Urban,Multichannel,1,0.01
1,1613.77,Urban,Multichannel,1,0.01
2,721.61,Urban,Web,1,0.01
10,137.77,Surburban,Web,1,0.01
10,504.22,Urban,Multichannel,1,0.01
5,105.61,Rural,Phone,0,0.01
1,39.27,Rural,Web,0,0.01
8,88.8,Urban,Phone,0,0.01
4,295.29,Urban,Phone,0,0.01
12,194.3,Urban,Web,0,0.01
8,191.09,Urban,Web,1,0.01
2,680.32,Surburban,Multichannel,1,0.01
5,492.45,Surburban,Phone,0,0.01
2,735.3,Urban,Phone,1,0.01
10,296.44,Urban,Phone,0,0.01
5,52.46,Urban,Phone,1,0.01
10,177.55,Urban,Phone,0,0.01
3,468.8,Surburban,Multichannel,0,0.01
9,872.6,Surburban,Multichannel,1,0.01
1,206.56,Rural,Phone,1,0.01
1,245.66,Urban,Web,0,0.01
4,40.65,Surburban,Phone,0,0.01
7,82.12,Urban,Phone,0,0.01
10,207.88,Surburban,Phone,0,0.01
9,170.53,Urban,Web,0,0.01
2,776.24,Urban,Multichannel,1,0.01
12,372.96,Surburban,Phone,0,0.01
2,56.03,Surburban,Phone,0,0.01
12,237.72,Urban,Multichannel,0,0.01
3,142.28,Urban,Phone,1,0.01
9,290.12,Surburban,Multichannel,0,0.01
6,633.72,Urban,Multichannel,1,0.01
8,35.86,Rural,Web,0,0.01
10,41.2,Surburban,Phone,1,0.01
9,137.38,Rural,Web,0,0.01
3,381.6,Rural,Web,0,0.01
10,165.78,Rural,Phone,0,0.01
10,351.62,Surburban,Web,0,0.01
2,259.82,Surburban,Phone,1,0.01
4,952.99,Urban,Multichannel,1,0.01
6,290.35,Surburban,Multichannel,1,0.01
5,250.74,Surburban,Phone,0,0.01
4,201.62,Rural,Multichannel,1,0.01
1,1028.46,Surburban,Multichannel,1,0.01
9,384.69,Surburban,Web,0,0.01
8,219.04,Urban,Multichannel,0,0.01
1,125.34,Surburban,Phone,1,0.01
11,150.48,Urban,Web,1,0.01
6,268.17,Urban,Phone,0,0.01
1,615.04,Surburban,Phone,1,0.01
4,46.94,Rural,Web,1,0.01
12,143.22,Rural,Web,0,0.01
9,473.37,Rural,Web,0,0.01
1,832.03,Rural,Web,1,0.01
11,982.41,Surburban,Multichannel,1,0.01
2,849.31,Urban,Phone,1,0.01
8,439.57,Rural,Multichannel,0,0.01
9,102.25,Rural,Web,0,0.01
10,245.09,Urban,Multichannel,0,0.01
6,398.03,Surburban,Phone,0,0.01
5,62.49,Rural,Web,0,0.01
7,36.59,Rural,Web,0,0.01
3,584.63,Surburban,Web,1,0.01
3,203.24,Urban,Multichannel,1,0.01
1,169.31,Rural,Web,1,0.01
6,211.53,Urban,Multichannel,0,0.01
9,107.19,Urban,Phone,1,0.01
12,196.49,Surburban,Web,0,0.01
9,379.19,Surburban,Web,0,0.01
2,209.57,Surburban,Phone,0,0.01
1,564.46,Surburban,Multichannel,1,0.01
10,375.12,Rural,Multichannel,0,0.01
2,580.63,Urban,Web,1,0.01
7,287.73,Urban,Web,0,0.01
4,489.54,Urban,Web,0,0.01
3,88.37,Urban,Web,0,0.01
1,873.58,Urban,Web,1,0.01
8,185.4,Urban,Web,1,0.01
2,393.36,Surburban,Multichannel,0,0.01
2,1145.48,Urban,Multichannel,1,0.01
2,831.66,Urban,Multichannel,1,0.01
5,342.86,Rural,Web,0,0.01
5,142.48,Urban,Web,0,0.01
10,447.28,Urban,Phone,0,0.01
3,94.16,Urban,Phone,1,0.01
1,429.44,Rural,Phone,0,0.01
10,78.49,Rural,Phone,0,0.01
1,558.1,Surburban,Multichannel,1,0.01
2,63.08,Rural,Web,1,0.01
11,87.65,Urban,Phone,0,0.01
10,209.42,Rural,Phone,0,0.01
1,54.4,Urban,Phone,1,0.01
1,1265.01,Surburban,Multichannel,1,0.01
9,103.89,Urban,Phone,1,0.01
11,197.38,Urban,Web,0,0.01
2,63.42,Surburban,Web,1,0.01
4,1118.73,Urban,Web,1,0.01
1,34.82,Urban,Phone,0,0.01
1,290.18,Urban,Web,1,0.01
5,41.92,Surburban,Web,1,0.01
10,432.38,Urban,Multichannel,0,0.01
7,101.9,Rural,Web,0,0.01
4,210.6,Urban,Web,0,0.01
1,195.22,Surburban,Phone,0,0.01
6,34.83,Urban,Phone,1,0.01
1,263.49,Urban,Phone,1,0.01
7,131.62,Surburban,Web,0,0.01
6,96.78,Urban,Phone,0,0.01
7,173.1,Urban,Phone,0,0.01
1,288.8,Surburban,Multichannel,1,0.01
1,967.29,Surburban,Web,1,0.01
3,78.35,Surburban,Web,0,0.01
2,144.88,Urban,Phone,0,0.01
6,371.9,Surburban,Web,0,0.01
10,50.81,Rural,Phone,1,0.01
5,587.12,Urban,Web,1,0.01
10,277.36,Urban,Phone,0,0.01
5,197.69,Surburban,Web,1,0.01
9,95.73,Urban,Web,1,0.01
3,332.5,Urban,Multichannel,0,0.01
11,107.26,Rural,Web,1,0.01
9,201.84,Urban,Multichannel,0,0.01
8,105.46,Rural,Web,1,0.01
8,78.67,Rural,Phone,0,0.01
1,374.8,Surburban,Web,0,0.01
2,268.42,Urban,Web,1,0.01
6,208.01,Surburban,Web,0,0.01
11,254.09,Urban,Multichannel,0,0.01
9,30.78,Urban,Phone,0,0.01
9,851.66,Surburban,Multichannel,1,0.01
12,54.9,Surburban,Phone,1,0.01
6,593.09,Surburban,Phone,1,0.01
6,584.79,Rural,Phone,1,0.01
10,263.65,Surburban,Multichannel,0,0.01
12,128.95,Urban,Web,0,0.01
3,233.72,Urban,Web,1,0.01
3,155.03,Surburban,Phone,0,0.01
3,543.91,Surburban,Web,1,0.01
5,626.29,Urban,Multichannel,1,0.01
1,79.24,Surburban,Phone,1,0.01
9,51.32,Surburban,Web,0,0.01
3,171.96,Urban,Phone,1,0.01
10,168.41,Urban,Web,0,0.01
2,1402.53,Rural,Web,1,0.01
1,274.31,Surburban,Multichannel,1,0.01
10,178.11,Urban,Phone,0,0.01
2,495.17,Urban,Phone,0,0.01
6,52.3,Surburban,Web,0,0.01
4,845.84,Surburban,Web,1,0.01
7,620.33,Urban,Web,1,0.01
11,51.82,Urban,Phone,0,0.01
2,31.76,Urban,Phone,0,0.01
1,78.15,Surburban,Phone,1,0.01
1,606.17,Rural,Multichannel,1,0.01
3,210.93,Surburban,Multichannel,1,0.01
9,171.31,Urban,Web,0,0.01
9,386.93,Surburban,Web,0,0.01
4,58.21,Surburban,Web,0,0.01
9,207.68,Surburban,Phone,0,0.01
3,438.91,Rural,Multichannel,0,0.01
4,272.13,Urban,Web,1,0.01
3,185.04,Surburban,Phone,1,0.01
9,111.34,Surburban,Phone,0,0.01
3,876.64,Urban,Web,1,0.01
5,244.8,Urban,Web,1,0.01
11,55.85,Rural,Web,1,0.01
3,836.83,Rural,Multichannel,1,0.01
1,159.06,Surburban,Phone,0,0.01
1,51.85,Urban,Web,1,0.01
9,59.84,Rural,Web,1,0.01
10,435.66,Surburban,Web,0,0.01
4,43.48,Surburban,Web,0,0.01
3,801.3,Surburban,Web,1,0.01
1,94.91,Urban,Web,0,0.01
6,109.94,Surburban,Phone,1,0.01
5,280.58,Urban,Phone,0,0.01
8,41.16,Rural,Phone,0,0.01
9,111.46,Surburban,Phone,1,0.01
4,294.26,Surburban,Web,0,0.01
1,1420.36,Urban,Multichannel,1,0.01
7,355.09,Surburban,Multichannel,0,0.01
9,446.47,Rural,Web,0,0.01
7,784.19,Surburban,Multichannel,1,0.01
9,63.47,Urban,Web,1,0.01
3,755.94,Surburban,Web,1,0.01
5,47.29,Surburban,Web,0,0.01
1,101.44,Urban,Phone,0,0.01
9,193.61,Surburban,Web,0,0.01
9,202.9,Surburban,Web,0,0.01
12,267.23,Surburban,Web,1,0.01
1,945.29,Surburban,Multichannel,1,0.01
5,434.85,Surburban,Multichannel,0,0.01
10,158.79,Rural,Web,0,0.01
4,489.45,Surburban,Phone,1,0.01
11,360.66,Urban,Multichannel,0,0.01
4,31.65,Surburban,Phone,1,0.01
9,54.11,Rural,Web,0,0.01
5,133.89,Rural,Phone,1,0.01
6,657.34,Urban,Multichannel,1,0.01
3,565.36,Surburban,Web,1,0.01
10,173.27,Rural,Web,0,0.01
11,209.43,Surburban,Phone,0,0.01
4,391.1,Surburban,Phone,0,0.01
1,157.35,Surburban,Phone,0,0.01
1,180.64,Surburban,Phone,0,0.01
5,180.41,Urban,Phone,0,0.01
3,87.46,Surburban,Web,1,0.01
11,31.63,Urban,Web,0,0.01
12,60.88,Rural,Web,0,0.01
4,364.11,Rural,Web,1,0.01
10,384.04,Urban,Multichannel,0,0.01
1,244.66,Urban,Phone,1,0.01
1,182.11,Surburban,Phone,0,0.01
1,244.12,Rural,Web,1,0.01
2,64.06,Rural,Web,0,0.01
6,380.51,Surburban,Web,1,0.01
5,467.42,Urban,Phone,0,0.01
1,174.05,Urban,Phone,0,0.01
11,202.75,Rural,Web,0,0.01
8,203.51,Urban,Phone,0,0.01
3,749.79,Rural,Phone,1,0.01
1,660.76,Rural,Multichannel,1,0.01
4,204.27,Urban,Phone,0,0.01
7,613.01,Surburban,Web,1,0.01
6,250.72,Surburban,Multichannel,1,0.01
9,62.88,Urban,Web,1,0.01
5,199.5,Surburban,Web,0,0.01
11,372.6,Surburban,Phone,1,0.01
2,267.32,Surburban,Phone,0,0.01
2,63.81,Surburban,Web,1,0.01
11,385.54,Surburban,Multichannel,1,0.01
8,614.21,Rural,Multichannel,1,0.01
1,77.24,Surburban,Phone,1,0.01
11,263.24,Surburban,Web,0,0.01
1,495.83,Rural,Multichannel,0,0.01
12,123.9,Urban,Web,0,0.01
5,241.15,Rural,Web,0,0.01
10,201.24,Urban,Multichannel,0,0.01
5,127.13,Surburban,Phone,0,0.01
9,434.1,Surburban,Phone,1,0.01
3,172.32,Urban,Phone,1,0.01
6,170.45,Surburban,Web,0,0.01
6,108.84,Rural,Phone,0,0.01
2,84.36,Urban,Web,1,0.01
3,562.09,Surburban,Multichannel,1,0.01
4,481.42,Surburban,Web,0,0.01
2,492.51,Surburban,Multichannel,0,0.01
1,71.63,Rural,Phone,1,0.01
7,80.79,Rural,Phone,1,0.01
11,30.72,Urban,Web,1,0.01
2,378.03,Rural,Web,1,0.01
4,167.22,Urban,Web,0,0.01
7,308.4,Urban,Web,0,0.01
9,575.73,Urban,Web,1,0.01
1,591.38,Urban,Web,1,0.01
1,545.15,Urban,Multichannel,1,0.01
2,462.14,Surburban,Multichannel,0,0.01
6,579.12,Urban,Multichannel,1,0.01
9,1052.62,Surburban,Multichannel,1,0.01
1,180.87,Surburban,Phone,0,0.01
2,173.0,Surburban,Web,0,0.01
4,202.53,Urban,Phone,1,0.01
12,572.83,Rural,Multichannel,1,0.01
8,210.06,Urban,Web,0,0.01
9,450.66,Rural,Phone,1,0.01
4,103.51,Surburban,Web,0,0.01
9,917.13,Rural,Multichannel,1,0.01
2,519.28,Urban,Web,1,0.01
1,683.79,Urban,Multichannel,1,0.01
2,932.65,Urban,Web,1,0.01
1,59.09,Surburban,Web,0,0.01
12,100.52,Surburban,Web,0,0.01
2,96.34,Surburban,Phone,1,0.01
2,974.59,Surburban,Web,1,0.01
9,105.96,Urban,Web,1,0.01
2,508.13,Urban,Multichannel,1,0.01
8,249.33,Urban,Phone,1,0.01
5,45.23,Rural,Web,1,0.01
1,372.74,Surburban,Phone,0,0.01
2,466.03,Surburban,Multichannel,0,0.01
2,545.83,Urban,Multichannel,1,0.01
10,486.08,Urban,Multichannel,1,0.01
5,247.29,Surburban,Phone,0,0.01
7,553.05,Rural,Phone,1,0.01
11,125.0,Surburban,Web,0,0.01
2,756.08,Rural,Web,1,0.01
1,50.79,Surburban,Phone,0,0.01
2,203.8,Surburban,Phone,0,0.01
3,184.86,Surburban,Phone,1,0.01
10,609.62,Urban,Web,1,0.01
9,208.47,Urban,Multichannel,0,0.01
1,199.86,Surburban,Phone,1,0.01
12,183.73,Surburban,Web,0,0.01
10,175.18,Urban,Phone,0,0.01
10,262.72,Urban,Multichannel,1,0.01
10,273.0,Urban,Phone,0,0.01
1,204.29,Urban,Phone,0,0.01
6,266.39,Urban,Web,0,0.01
1,53.46,Rural,Web,1,0.01
2,365.52,Surburban,Multichannel,1,0.01
2,78.54,Urban,Web,1,0.01
3,296.92,Urban,Multichannel,0,0.01
5,360.34,Surburban,Web,0,0.01
7,41.24,Surburban,Web,0,0.01
10,40.71,Surburban,Web,1,0.01
8,400.34,Surburban,Multichannel,0,0.01
2,914.3,Rural,Multichannel,1,0.01
6,153.9,Rural,Phone,0,0.01
2,1725.64,Rural,Web,1,0.01
6,303.71,Surburban,Multichannel,1,0.01
9,353.39,Urban,Web,0,0.01
5,282.55,Rural,Web,0,0.01
4,248.68,Urban,Web,0,0.01
3,137.23,Surburban,Phone,1,0.01
10,75.77,Urban,Phone,1,0.01
7,955.89,Urban,Multichannel,1,0.01
9,386.24,Urban,Multichannel,0,0.01
4,197.95,Rural,Web,1,0.01
12,169.33,Surburban,Web,1,0.01
12,97.41,Urban,Web,1,0.01
1,564.12,Rural,Multichannel,1,0.01
12,130.33,Surburban,Phone,1,0.01
2,719.68,Surburban,Web,1,0.01
2,184.45,Rural,Phone,1,0.01
12,162.0,Urban,Phone,0,0.01
9,445.23,Urban,Multichannel,1,0.01
10,105.72,Rural,Web,1,0.01
2,248.25,Urban,Phone,1,0.01
9,365.39,Urban,Web,0,0.01
10,95.07,Urban,Phone,1,0.01
4,970.65,Rural,Phone,1,0.01
3,1320.04,Rural,Web,1,0.01
3,507.19,Rural,Phone,1,0.01
12,934.26,Urban,Web,1,0.01
9,108.95,Urban,Phone,1,0.01
1,482.02,Urban,Multichannel,0,0.01
1,482.07,Urban,Multichannel,1,0.01
3,543.16,Rural,Multichannel,1,0.01
3,761.65,Surburban,Web,1,0.01
12,158.02,Rural,Phone,0,0.01
6,204.39,Urban,Multichannel,0,0.01
11,426.75,Surburban,Phone,1,0.01
7,179.19,Urban,Web,1,0.01
11,143.26,Urban,Phone,1,0.01
4,87.66,Urban,Phone,1,0.01
8,771.67,Urban,Phone,1,0.01
11,148.49,Rural,Phone,0,0.01
3,57.19,Rural,Web,0,0.01
6,195.3,Urban,Web,0,0.01
8,40.43,Urban,Phone,1,0.01
6,212.4,Urban,Web,1,0.01
10,185.86,Urban,Phone,1,0.01
3,231.8,Urban,Web,1,0.01
10,251.75,Urban,Multichannel,0,0.01
10,385.45,Urban,Multichannel,0,0.01
9,122.59,Surburban,Phone,0,0.01
1,811.53,Urban,Multichannel,1,0.01
10,52.72,Urban,Web,0,0.01
1,580.53,Urban,Multichannel,1,0.01
9,108.63,Rural,Web,0,0.01
9,199.64,Urban,Phone,1,0.01
7,94.96,Rural,Phone,0,0.01
10,557.73,Surburban,Phone,1,0.01
7,111.78,Rural,Web,0,0.01
4,270.91,Urban,Web,1,0.01
10,291.8,Surburban,Web,1,0.01
8,192.46,Urban,Web,1,0.01
11,30.35,Rural,Phone,1,0.01
2,286.6,Rural,Phone,0,0.01
9,363.29,Rural,Web,0,0.01
1,137.21,Surburban,Web,1,0.01
10,78.39,Rural,Web,1,0.01
10,266.89,Urban,Multichannel,1,0.01
5,143.69,Surburban,Web,0,0.01
11,92.0,Rural,Web,1,0.01
4,239.72,Urban,Web,0,0.01
10,57.97,Rural,Web,0,0.01
4,232.19,Urban,Phone,0,0.01
3,554.09,Urban,Multichannel,1,0.01
9,161.75,Urban,Phone,0,0.01
7,384.14,Surburban,Web,0,0.01
7,173.9,Urban,Phone,0,0.01
10,207.8,Surburban,Web,0,0.01
10,263.71,Surburban,Phone,0,0.01
1,56.83,Rural,Web,0,0.01
11,257.47,Surburban,Web,1,0.01
9,390.16,Rural,Web,0,0.01
4,189.59,Urban,Phone,1,0.01
2,195.3,Rural,Phone,0,0.01
9,40.98,Surburban,Web,1,0.01
4,614.41,Urban,Multichannel,1,0.01
1,167.33,Surburban,Web,0,0.01
2,1212.2,Surburban,Web,1,0.01
3,103.23,Surburban,Web,0,0.01
11,41.26,Surburban,Phone,1,0.01
4,54.63,Rural,Phone,1,0.01
1,462.45,Rural,Phone,0,0.01
2,592.42,Surburban,Multichannel,1,0.01
7,123.1,Urban,Phone,1,0.01
5,401.16,Urban,Phone,0,0.01
5,134.25,Surburban,Web,0,0.01
9,30.78,Urban,Phone,1,0.01
10,297.62,Urban,Web,0,0.01
2,277.34,Urban,Multichannel,1,0.01
2,525.12,Rural,Web,1,0.01
7,284.31,Urban,Phone,1,0.01
10,297.22,Surburban,Web,0,0.01
9,399.15,Urban,Multichannel,1,0.01
10,507.25,Rural,Phone,1,0.01
12,46.13,Urban,Web,0,0.01
5,432.94,Urban,Phone,0,0.01
1,197.04,Surburban,Web,0,0.01
2,486.42,Surburban,Multichannel,1,0.01
5,143.18,Surburban,Phone,0,0.01
1,730.43,Surburban,Phone,1,0.01
5,353.72,Surburban,Web,0,0.01
2,1214.64,Rural,Phone,1,0.01
10,282.34,Urban,Phone,0,0.01
7,590.16,Urban,Web,1,0.01
1,91.17,Rural,Web,0,0.01
4,51.73,Surburban,Phone,0,0.01
4,383.5,Rural,Web,0,0.01
9,364.38,Surburban,Web,0,0.01
9,88.35,Rural,Web,1,0.01
1,183.53,Urban,Phone,0,0.01
11,522.99,Surburban,Web,1,0.01
10,49.39,Surburban,Web,1,0.01
1,542.19,Urban,Multichannel,1,0.01
12,207.86,Urban,Phone,1,0.01
10,237.15,Urban,Multichannel,0,0.01
8,404.19,Surburban,Multichannel,0,0.01
1,493.48,Urban,Multichannel,0,0.01
6,400.19,Urban,Web,1,0.01
1,435.12,Urban,Multichannel,1,0.01
11,502.24,Rural,Phone,1,0.01
2,394.29,Surburban,Web,0,0.01
8,49.5,Surburban,Phone,1,0.01
7,468.74,Rural,Multichannel,1,0.01
1,379.73,Surburban,Multichannel,1,0.01
3,551.65,Urban,Phone,1,0.01
7,55.63,Urban,Web,1,0.01
10,447.45,Urban,Multichannel,1,0.01
5,580.85,Surburban,Web,1,0.01
4,377.77,Surburban,Phone,0,0.01
7,92.39,Surburban,Web,1,0.01
10,265.96,Urban,Phone,0,0.01
6,355.97,Urban,Web,1,0.01
2,798.28,Urban,Multichannel,1,0.01
8,169.62,Rural,Phone,0,0.01
9,32.1,Rural,Web,1,0.01
4,425.28,Rural,Phone,0,0.01
2,211.43,Surburban,Web,1,0.01
11,409.1,Urban,Phone,0,0.01
12,183.56,Surburban,Web,0,0.01
2,558.4,Surburban,Web,1,0.01
2,165.02,Urban,Web,1,0.01
7,40.02,Surburban,Web,0,0.01
1,521.76,Urban,Web,1,0.01
8,879.49,Rural,Web,1,0.01
3,335.43,Urban,Web,0,0.01
4,191.04,Urban,Web,0,0.01
2,445.29,Surburban,Phone,0,0.01
1,201.67,Rural,Multichannel,0,0.01
5,923.72,Urban,Web,1,0.01
1,86.35,Urban,Phone,0,0.01
5,193.03,Surburban,Web,0,0.01
4,358.54,Rural,Web,0,0.01
1,747.94,Urban,Phone,1,0.01
6,70.3,Urban,Phone,0,0.01
3,205.47,Surburban,Phone,0,0.01
6,159.21,Urban,Web,0,0.01
11,416.38,Surburban,Phone,0,0.01
3,316.38,Urban,Phone,0,0.01
3,54.56,Surburban,Phone,1,0.01
6,280.38,Surburban,Multichannel,1,0.01
1,370.84,Urban,Web,1,0.01
1,619.18,Urban,Phone,1,0.01
9,264.76,Urban,Phone,0,0.01
2,390.48,Urban,Web,0,0.01
2,271.53,Urban,Phone,1,0.01
3,161.39,Urban,Phone,1,0.01
4,154.31,Rural,Web,1,0.01
1,916.99,Rural,Multichannel,1,0.01
1,82.85,Urban,Web,1,0.01
1,475.2,Rural,Phone,0,0.01
10,39.23,Rural,Web,0,0.01
2,1250.74,Rural,Phone,1,0.01
2,69.92,Surburban,Web,0,0.01
4,407.72,Urban,Multichannel,0,0.01
11,105.17,Urban,Web,1,0.01
5,543.98,Urban,Multichannel,1,0.01
11,367.53,Rural,Web,0,0.01
3,33.05,Surburban,Web,1,0.01
2,1065.98,Surburban,Multichannel,1,0.01
3,728.88,Urban,Phone,1,0.01
11,287.77,Rural,Web,1,0.01
6,185.58,Rural,Phone,1,0.01
1,166.66,Rural,Web,1,0.01
2,545.16,Urban,Web,1,0.01
9,272.86,Urban,Web,0,0.01
7,178.9,Urban,Web,0,0.01
11,210.24,Rural,Phone,1,0.01
1,39.81,Surburban,Web,0,0.01
10,208.72,Rural,Phone,1,0.01
9,730.79,Surburban,Web,1,0.01
11,127.55,Surburban,Web,0,0.01
9,281.56,Surburban,Phone,1,0.01
10,34.98,Urban,Web,0,0.01
4,54.77,Urban,Web,0,0.01
4,58.56,Rural,Web,0,0.01
5,152.72,Urban,Phone,0,0.01
8,135.85,Urban,Web,1,0.01
3,234.59,Urban,Web,1,0.01
12,89.98,Urban,Phone,1,0.01
11,255.34,Urban,Phone,0,0.01
2,208.21,Rural,Multichannel,1,0.01
2,264.19,Urban,Web,1,0.01
6,80.85,Surburban,Phone,0,0.01
5,396.88,Rural,Web,0,0.01
8,1087.73,Rural,Multichannel,1,0.01
7,175.39,Urban,Phone,0,0.01
1,184.49,Surburban,Web,0,0.01
2,1189.46,Surburban,Web,1,0.01
10,153.71,Urban,Phone,1,0.01
9,105.41,Rural,Web,0,0.01
3,38.24,Rural,Web,1,0.01
9,544.27,Urban,Phone,1,0.01
9,101.1,Urban,Phone,1,0.01
5,94.25,Urban,Phone,1,0.01
7,356.5,Surburban,Multichannel,0,0.01
2,508.7,Rural,Multichannel,1,0.01
4,508.65,Surburban,Web,1,0.01
1,106.68,Urban,Web,0,0.01
10,108.65,Rural,Web,0,0.01
1,546.43,Urban,Multichannel,1,0.01
10,79.92,Rural,Phone,0,0.01
1,1283.4,Urban,Multichannel,1,0.01
4,185.36,Rural,Web,1,0.01
6,542.74,Urban,Phone,1,0.01
5,182.1,Rural,Web,0,0.01
9,501.39,Urban,Multichannel,1,0.01
5,380.86,Urban,Multichannel,0,0.01
3,35.09,Rural,Web,1,0.01
9,135.65,Surburban,Web,1,0.01
6,412.67,Urban,Web,1,0.01
5,309.67,Urban,Phone,1,0.01
1,1232.97,Rural,Multichannel,1,0.01
2,775.66,Urban,Multichannel,1,0.01
2,1673.89,Surburban,Web,1,0.01
6,443.6,Surburban,Phone,0,0.01
5,128.85,Surburban,Phone,0,0.01
6,657.75,Urban,Multichannel,1,0.01
2,156.32,Surburban,Phone,0,0.01
1,388.18,Urban,Phone,1,0.01
3,1450.3,Urban,Web,1,0.01
5,81.27,Surburban,Phone,0,0.01
7,47.26,Urban,Web,1,0.01
3,139.34,Rural,Phone,1,0.01
1,107.71,Surburban,Web,1,0.01
1,583.81,Urban,Web,1,0.01
7,89.2,Urban,Phone,0,0.01
3,133.98,Surburban,Web,0,0.01
1,634.9,Surburban,Multichannel,1,0.01
1,443.51,Rural,Multichannel,0,0.01
7,297.71,Rural,Web,0,0.01
3,292.21,Surburban,Web,0,0.01
1,512.46,Surburban,Phone,1,0.01
3,718.13,Surburban,Phone,1,0.01
4,51.8,Urban,Web,0,0.01
11,184.85,Surburban,Phone,1,0.01
6,620.79,Urban,Multichannel,1,0.01
7,141.65,Urban,Phone,0,0.01
8,168.47,Urban,Phone,1,0.01
9,281.79,Surburban,Multichannel,1,0.01
1,52.66,Surburban,Web,0,0.01
8,774.45,Rural,Multichannel,1,0.01
3,287.12,Urban,Phone,0,0.01
1,389.82,Surburban,Multichannel,0,0.01
9,34.84,Surburban,Web,1,0.01
5,164.18,Urban,Phone,1,0.01
1,198.32,Surburban,Phone,0,0.01
1,52.87,Surburban,Web,0,0.01
2,132.48,Surburban,Web,0,0.01
1,48.63,Surburban,Phone,1,0.01
3,320.72,Urban,Phone,0,0.01
3,599.73,Urban,Web,1,0.01
3,394.92,Rural,Phone,0,0.01
2,187.86,Surburban,Phone,1,0.01
2,204.15,Urban,Phone,0,0.01
4,583.75,Surburban,Multichannel,1,0.01
10,68.02,Rural,Phone,0,0.01
4,190.29,Urban,Phone,1,0.01
7,131.84,Urban,Phone,1,0.01
7,137.85,Surburban,Web,0,0.01
3,842.86,Urban,Web,1,0.01
1,630.19,Surburban,Phone,1,0.01
12,89.19,Urban,Phone,1,0.01
6,199.33,Urban,Web,1,0.01
1,816.16,Rural,Web,1,0.01
8,737.8,Urban,Multichannel,1,0.01
7,293.41,Rural,Multichannel,0,0.01
1,285.42,Urban,Web,1,0.01
2,96.07,Urban,Web,0,0.01
12,209.2,Urban,Phone,1,0.01
10,211.71,Urban,Web,1,0.01
10,142.27,Urban,Phone,1,0.01
1,822.66,Rural,Web,1,0.01
7,443.34,Urban,Phone,0,0.01
11,450.41,Surburban,Multichannel,0,0.01
4,583.84,Rural,Phone,1,0.01
4,532.59,Rural,Multichannel,1,0.01
4,49.61,Rural,Web,1,0.01
2,183.65,Rural,Phone,0,0.01
10,40.74,Surburban,Web,1,0.01
1,205.73,Surburban,Multichannel,1,0.01
1,82.8,Rural,Web,0,0.01
1,387.05,Surburban,Web,1,0.01
2,579.55,Surburban,Phone,1,0.01
2,120.5,Rural,Phone,0,0.01
9,357.85,Urban,Phone,0,0.01
1,1501.93,Surburban,Web,1,0.01
